syllabified	notSyllabified	numeric
con;ven;tion	convention	1001001000
bo;as	boas	1010
ro;to	roto	1010
thor;ough;fare	thoroughfare	100010001000
ide	ide	100
re;tail	retail	101000
jean	jean	1000
scal;lop	scallop	1000100
picked	picked	100000
home;bound	homebound	100010000
grab;ber	grabber	1000100
e;van;gel;i;cal	evangelical	11001001100
pip;er	piper	10010
nine	nine	1000
eye;wit;ness	eyewitness	1001001000
blow;ing	blowing	1000100
mi;s	mis	101
de;grad;ed	degraded	10100010
por;tage	portage	1001000
de;duce	deduce	101000
ter;tiar;y	tertiary	10010001
con;sent	consent	1001000
snow;bird	snowbird	10001000
ac;cu;rate;ly	accurately	1010100010
pre;serve	preserve	10010000
mon;o;ton;ic	monotonic	100110010
ac;e;tone	acetone	1011000
trench	trench	100000
cram	cram	1000
steam;y	steamy	100001
re;sump;tion	resumption	1010001000
cog	cog	100
coun;try;man	countryman	1000100100
cit;ies	cities	100100
bar;ney	barney	100100
dis;tri;bu;tion;al	distributional	10010010100010
poof	poof	1000
ho;lo;gram	hologram	10101000
hith;er	hither	100010
hill;bil;ly	hillbilly	100010010
raff	raff	1000
pri;vates	privates	10010000
mail;man	mailman	1000100
en;clave	enclave	1010000
mar;i;nat;ed	marinated	100110010
duo;mo	duomo	10010
in;car;na;tion	incarnation	10100101000
scrap;ing	scraping	10000100
chan;dler	chandler	10001000
in;va;lid;i;ty	invalidity	1010100110
as;sent	assent	101000
i;so;pro;pyl	isopropyl	110100100
fu;mi;ga;tion	fumigation	1010101000
square;ly	squarely	10000010
con;cur;ring	concurring	1001001000
ge;ol;o;gy	geology	1010110
re;in;te;gra;tion	reintegration	1010101001000
ex;plic;it;ly	explicitly	1010001010
wrap;per	wrapper	1000100
trans;it	transit	1000010
lump;y	lumpy	10001
in;do;meth;a;cin	indomethacin	101010001100
fringe	fringe	100000
lit;er;ar;y	literary	10010101
snell	snell	10000
ag;gre;ga;tion	aggregation	10100101000
trop;o;spher;ic	tropospheric	100011000010
gen;er;al;ized	generalized	10010101000
re;al;lo;ca;tion	reallocation	101010101000
bet;ter;ment	betterment	1001001000
for;mu;late	formulate	100101000
ob;liv;i;on	oblivion	10100110
ox;y;gen;a;tion	oxygenation	10110011000
su;per;class	superclass	1010010000
vic;tim;ized	victimized	1001001000
far;o	faro	1001
trans;sex;u;al	transsexual	10000100110
sen;tence	sentence	10010000
sym;bol;i;cal;ly	symbolically	100100110010
ca;len;du;la	calendula	101001010
vast	vast	1000
pre;serv;ing	preserving	1001000100
brecht	brecht	100000
cov;er	cover	10010
det;o;na;tion	detonation	1001101000
cru;ci;fix	crucifix	10010100
scal;pel	scalpel	1000100
in;com;pe;tent	incompetent	10100101000
fer;mi;on	fermion	1001010
an;ten;nae	antennae	10100100
so;ci;ol;o;gist	sociologist	10101011000
em;u;lat;ing	emulating	101100100
im;pos;si;ble	impossible	1010010100
dope	dope	1000
se;lec;tor	selector	10100100
vel;vet	velvet	100100
rid;der	ridder	100100
dem;on;strate	demonstrate	10010100000
pons	pons	1000
o;va	ova	110
li;pid	lipid	10100
pub;lic;ly	publicly	10010010
un;zipped	unzipped	10100000
fried	fried	10000
com;mu;ni;ty	community	100101010
tog;gle	toggle	100100
zeb;ra	zebra	10010
e;quat;ing	equating	11000100
blend;ing	blending	10000100
be;stow	bestow	101000
ni;trite	nitrite	1010000
pip	pip	100
con;tem;po;rar;y	contemporary	100100101001
squirt;er	squirter	10000010
al;ter;na;tive	alternative	10100101000
rat;tle	rattle	100100
fash;ion	fashion	1000100
wear;er	wearer	100010
ab;ject	abject	101000
su;per;hu;man	superhuman	1010010100
ver;sus	versus	100100
gli;o;ma	glioma	100110
join;er	joiner	100010
for;tis	fortis	100100
wash;a;ble	washable	10001100
north;east;ern	northeastern	100001000100
ad;just;er	adjuster	10100010
sax;o;phone	saxophone	100110000
ext	ext	100
dis;miss	dismiss	1001000
un;par;al;leled	unparalleled	101001010000
chant	chant	10000
bunch;es	bunches	1000010
mat;tress	mattress	10010000
card	card	1000
charm	charm	10000
gar;ment	garment	1001000
man;i;fold	manifold	10011000
vo;tive	votive	101000
tri;ad	triad	10010
brew;er;ies	breweries	100010100
seiz;ing	seizing	1000100
pearl;y	pearly	100001
stud;ies	studies	1000100
his;tor;i;cal	historical	1001001100
gly;col	glycol	100100
per;form;ing	performing	1001000100
roo	roo	100
au;to;clave	autoclave	101010000
stuc;co	stucco	100010
ship;board	shipboard	100010000
de;duct	deduct	101000
star;let	starlet	1000100
league	league	100000
ter;mite	termite	1001000
in;tel;lec;tu;al;ly	intellectually	10100100101010
fi;no	fino	1010
ab;surd	absurd	101000
si;phon	siphon	101000
gun;ner	gunner	100100
rav;en	raven	10010
tim;ing	timing	100100
phil;a;tel;ic	philatelic	1000110010
perm	perm	1000
fun;ny	funny	10010
ty;ran;ni;cal	tyrannical	1010010100
sal;vo	salvo	10010
jen;nie	jennie	100100
mu;ta;ble	mutable	1010100
traf;ficked	trafficked	1000100000
prec;e;dent	precedent	100011000
sil;i;cate	silicate	10011000
ad;dy	addy	1010
brock	brock	10000
sub;trac;tion	subtraction	10010001000
air;craft	aircraft	10010000
re;ad;mis;sion	readmission	10101001000
a;symp;to;mat;ic	asymptomatic	110001010010
attrib	attrib	100000
hy;dro;graph;ic	hydrographic	101001000010
trice	trice	10000
as;sail;ant	assailant	101000100
cham	cham	1000
lough	lough	10000
eye	eye	100
sen;ti;ment	sentiment	100101000
ra;di;o;nu;clide	radionuclide	101011010000
eld;er;ly	elderly	1001010
re;draw	redraw	101000
pe;nile	penile	101000
quot;ing	quoting	1000100
blem;ish	blemish	1000100
de;pres;sive	depressive	1010001000
req;ui;si;tion	requisition	10010101000
om;i;nous	ominous	1011000
stair;case	staircase	100001000
cave;man	caveman	1000100
dis;trac;tion	distraction	10010001000
drone	drone	10000
or;gan;i;sa;tion;al	organisational	10100110100010
car;fax	carfax	100100
creed	creed	10000
grout	grout	10000
no;tion;al	notional	10100010
cur;rent;ly	currently	100100010
del	del	100
la;goon	lagoon	101000
per;ceive	perceive	10010000
or;der	order	10100
vul;gar	vulgar	100100
quite	quite	10000
lov;ing;ly	lovingly	10010010
prox;y	proxy	10001
as;sem;bled	assembled	101001000
slave	slave	10000
e;lab;o;ra;tion	elaboration	11001101000
lob	lob	100
smack	smack	10000
trust;wor;thy	trustworthy	10000100100
skin;ner	skinner	1000100
in;fringe	infringe	10100000
nim;bus	nimbus	100100
or;tho	ortho	10100
mtg	mtg	100
di;rec;tive	directive	101001000
gor;y	gory	1001
a;chieved	achieved	11000000
quick;sil;ver	quicksilver	10000100100
i;den;ti;fy	identify	11001010
con;grat;u;lat;ing	congratulating	10010001100100
dill	dill	1000
bas;ket	basket	100100
chil;ler	chiller	1000100
con;ver;tor	convertor	100100100
ex;cise	excise	101000
mne;mon;ic	mnemonic	10010010
run;ny	runny	10010
shal;low	shallow	1000100
al;be;do	albedo	101010
clan;des;tine	clandestine	10001001000
li;brar;ies	libraries	101000100
shak;en	shaken	100010
in;fla;tion;ar;y	inflationary	101001000101
my;op;ic	myopic	101010
dec;la;ra;tion	declaration	10010101000
fec	fec	100
tax;a;tion	taxation	10011000
fur;nish;ings	furnishings	10010001000
cwm	cwm	100
in;ter;twined	intertwined	10100100000
in;quir;ies	inquiries	101000100
vo;ca;tion	vocation	10101000
li;queur	liqueur	1010000
lam	lam	100
strip;tease	striptease	1000010000
grand;ma	grandma	1000010
fac;to;ri;al	factorial	100101010
char;ac;ter;i;sa;tion	characterisation	1000101001101000
dis;so;nance	dissonance	1001010000
re;joiced	rejoiced	10100000
drive;way	driveway	10000100
huh	huh	100
con;nec;tion	connection	1001001000
as;cot	ascot	10100
mol;to	molto	10010
stocks	stocks	100000
calm;ly	calmly	100010
un;sta;ble	unstable	10100100
con;tain;ment	containment	10010001000
glu;ca;gon	glucagon	10010100
cu;da	cuda	1010
kid;der	kidder	100100
con;form	conform	1001000
nel;ly	nelly	10010
bul;let;proof	bulletproof	10010010000
ben;e;fi;cial	beneficial	1001101000
ig;no;rance	ignorance	101010000
slow;down	slowdown	10001000
dis;serv;ice	disservice	1001000100
in;ti;tle	intitle	1010100
bil;i;ru;bin	bilirubin	100110100
cal;de;ra	caldera	1001010
san;dal;wood	sandalwood	1001001000
fan;tom	fantom	100100
pho;to;syn;the;sis	photosynthesis	10010100100100
bor;row;er	borrower	10010010
wors;en	worsen	100010
op;er;a;tive	operative	101011000
syn;od	synod	10010
took	took	1000
mul;ti;ply	multiply	10010100
tre;ble	treble	100100
hex	hex	100
health;i;est	healthiest	1000001100
in;di;rect;ly	indirectly	1010100010
bi;tu;men	bitumen	1010100
ped;i;gree	pedigree	10011000
ben;e;fi;cial;ly	beneficially	100110100010
sup;pres;sion	suppression	10010001000
cat;e;go;ry	category	10011010
nan;cy	nancy	10010
ac;cess	access	101000
film;mak;ing	filmmaking	1000100100
ar;ca;na	arcana	101010
on;col;o;gy	oncology	10100110
shin;gle	shingle	1000100
con;ceive	conceive	10010000
hate	hate	1000
cep	cep	100
plunge	plunge	100000
fraught	fraught	1000000
cir;cu;la;tion	circulation	10010101000
ex;hib;it	exhibit	1010010
per;i;lous	perilous	10011000
war;ship	warship	1001000
pur;sue	pursue	100100
a;gee	agee	1100
nom;i;nate	nominate	10011000
en;tro;py	entropy	1010010
smooth;ly	smoothly	10000010
slung	slung	10000
vol;un;tar;i;ly	voluntarily	10010100110
sto;ry;board	storyboard	1001010000
polled	polled	100000
cen;tri;fuge	centrifuge	1001001000
in;cline	incline	1010000
ap;ti;tude	aptitude	10101000
av;a;lanche	avalanche	101100000
an;nounc;er	announcer	101000010
mo;tion	motion	101000
ru;by	ruby	1010
spring;er	springer	10000010
po;li;o	polio	10101
main;line	mainline	10001000
al;lot;ment	allotment	101001000
pec;tin	pectin	100100
pea;nuts	peanuts	1001000
chan;nel	channel	1000100
a;larm	alarm	11000
tam;per	tamper	100100
rit;ter	ritter	100100
un;prof;it;a;ble	unprofitable	101000101100
cau;sa;tion	causation	100101000
rap;ping	rapping	1001000
mod;ern;ize	modernize	100100100
mer;lin	merlin	100100
id;i;ot;ic	idiotic	1011010
ap;prox;i;mat;ed	approximated	101000110010
spec;i;fy	specify	1000110
smoke	smoke	10000
de;frost	defrost	1010000
mfg	mfg	100
med;i;cat;ed	medicated	100110010
need;less	needless	10001000
mean;ing;less	meaningless	10001001000
vert	vert	1000
del;ta	delta	10010
bur;net	burnet	100100
as;sim;i;la;tion	assimilation	101001101000
ev;er;more	evermore	10101000
prop;er	proper	100010
in;ter;cool;er	intercooler	10100100010
ath;let;ic	athletic	10010010
mal;func;tion	malfunction	10010001000
o;dour	odour	11000
eyre	eyre	1000
cat;a;lase	catalase	10011000
o;ce;a;no;graph;ic	oceanographic	1101101000010
hen	hen	100
de;stroy;er	destroyer	101000010
vig;il	vigil	10010
his;tor;ic	historic	10010010
as;ser;tive;ness	assertiveness	1010010001000
ex;pert;ise	expertise	101000100
creep;er	creeper	1000010
hum;ming;bird	hummingbird	10010001000
al;ba	alba	1010
con;tra;cep;tion	contraception	1001001001000
shear;ing	shearing	10000100
firm;ness	firmness	10001000
e;pis;co;pal	episcopal	110010100
cream;y	creamy	100001
mar;i;ach;i	mariachi	10011001
brig	brig	1000
play;house	playhouse	100010000
ex;clud;ing	excluding	101000100
cam;e;os	cameos	100110
pro;gram	program	1001000
con;sid;er;a;tion	consideration	1001001011000
kill;er	killer	100010
o;ver;take	overtake	11001000
qual;i;fi;er	qualifier	100011010
em;er;ald	emerald	1010100
sim;plis;tic	simplistic	1001000100
side;bar	sidebar	1000100
sad;ly	sadly	10010
mac;ro	macro	10010
de;mon;ic	demonic	1010010
walk;er	walker	100010
hon;ey;suck;le	honeysuckle	10010100010
emp;ti;ness	emptiness	100101000
fun;gal	fungal	100100
wis;est	wisest	100100
is;che;mi;a	ischemia	10100101
mil;let	millet	100100
dig;ging	digging	1001000
mo;to;cross	motocross	101010000
bank	bank	1000
fore;go;ing	foregoing	100010100
oc;ca;sion	occasion	10101000
dex;ter	dexter	100100
en;cap;su;lat;ing	encapsulating	1010010100100
per;se;ver;ance	perseverance	100101001000
stip;u;lat;ed	stipulated	1000110010
cen;ter;fold	centerfold	1001001000
glyc;er;in	glycerin	10001010
fan;ning	fanning	1001000
py;rite	pyrite	101000
zool	zool	1000
mail;er	mailer	100010
vag;i;nal	vaginal	1001100
ep;i;sode	episode	1011000
tran;script	transcript	1000100000
vy;ing	vying	10100
log;book	logbook	1001000
vi;brant	vibrant	1010000
seg;men;tal	segmental	100100100
ful;filled	fulfilled	100100000
serv;iced	serviced	10001000
cor;ne;al	corneal	1001010
cre;a;tive	creative	10011000
charm;er	charmer	1000010
bron;co	bronco	100010
mix;ture	mixture	1001000
as;tral	astral	101000
tomb;stone	tombstone	100010000
al;right	alright	1010000
can;cio;nes	canciones	100100100
in;tel;li;genc;er	intelligencer	1010010100010
pick;er	picker	100010
bi;na;ry	binary	101010
frank;lin	franklin	10000100
bi;o;chem;i;cal	biochemical	10110001100
jok;ing	joking	100100
seep	seep	1000
ven;tri;cle	ventricle	100100100
cross;bow	crossbow	10000100
rain;y	rainy	10001
blaze	blaze	10000
sty;rene	styrene	1001000
path	path	1000
pros;per;i;ty	prosperity	1000100110
con;tem;po;ra;ne;ous	contemporaneous	100100101010100
sphinc;ter	sphincter	100000100
tem;per;ance	temperance	1001001000
skill;ful;ly	skillfully	1000010010
midge	midge	10000
ffa	ffa	100
lug	lug	100
thor;ough;bred	thoroughbred	100010001000
mad	mad	100
man;go;steen	mangosteen	1001010000
ri;bo;fla;vin	riboflavin	1010100100
a;nom;a;ly	anomaly	1100110
mkt	mkt	100
jee;pers	jeepers	1001000
works	works	10000
per;me;a;ble	permeable	100101100
mod;ern;is;ing	modernising	10010010100
e;val;u;at;ed	evaluated	110011010
buck;le	buckle	100010
share;hold;er	shareholder	10000100010
lou;ie	louie	10010
tax;on	taxon	10010
eq;ui;ta;ble	equitable	101010100
heft	heft	1000
ru;pee	rupee	10100
claw	claw	1000
tongues	tongues	1000000
top;ic	topic	10010
torn	torn	1000
stoke	stoke	10000
pu;ta;tive	putative	10101000
pan;han;dle	panhandle	100100100
re;ju;ve;nat;ing	rejuvenating	101010100100
bat;tle;front	battlefront	10010010000
pre;sid;i;o	presidio	10010011
chro;ma;to;graph;ic	chromatographic	100010101000010
au;then;ti;cate	authenticate	101000101000
ca;si;no	casino	101010
in;ter;lude	interlude	101001000
car;port	carport	1001000
su;preme;ly	supremely	101000010
vom;it	vomit	10010
de;served	deserved	10100000
diz;zy;ing	dizzying	10010100
slim;y	slimy	10001
in;cur;a;ble	incurable	101001100
slop;py	sloppy	100010
no;ticed	noticed	1010000
mus	mus	100
corse	corse	10000
cube	cube	1000
quan;da;ry	quandary	10001010
poor;ly	poorly	100010
scram;ble	scramble	10000100
ad;mi;ral;ty	admiralty	101010010
lu;di;crous	ludicrous	101010000
wealth;y	wealthy	1000001
sym;bi;o;sis	symbiosis	100101100
val	val	100
for;ti;fi;ca;tion	fortification	1001010101000
ac;a;dem;i;cal;ly	academically	101100110010
nee;dle	needle	100100
rec;i;proc;i;ty	reciprocity	10011000110
gar;den	garden	100100
blood;ed	blooded	1000010
ex;tend;a;ble	extendable	1010001100
slept	slept	10000
al;ti;tude	altitude	10101000
mon;ey	money	10010
pro;cured	procured	10010000
dis;sect;ed	dissected	100100010
re;fin;er;y	refinery	10100101
sting;ray	stingray	10000100
dan	dan	100
gut;ted	gutted	100100
in;teg;ri;ty	integrity	101001010
midst	midst	10000
wham	wham	1000
scene	scene	10000
di;ar;rhoe;a	diarrhoea	101010001
breth;ren	brethren	10000100
up;hold;ing	upholding	101000100
hill	hill	1000
in;sec;ti;cide	insecticide	10100101000
hum;mel	hummel	100100
stress	stress	100000
fright	fright	100000
wrong;ly	wrongly	1000010
tob	tob	100
civ;i;lised	civilised	100110000
tor;sion	torsion	1001000
ar;bi;tral	arbitral	10101000
un;com;pressed	uncompressed	101001000000
parse	parse	10000
de;bar;ment	debarment	101001000
quant	quant	10000
trou;ble;shoot;er	troubleshooter	10001001000010
es;cu;do	escudo	101010
bra;vo	bravo	10010
bol;i;var	bolivar	1001100
shirt;less	shirtless	100001000
es;say	essay	10100
bat;tal;ion	battalion	100100100
tarp	tarp	1000
hol;o;mor;phic	holomorphic	10011001000
lore	lore	1000
hoke	hoke	1000
snip;pet	snippet	1000100
co;quille	coquille	10100000
thrift	thrift	100000
lean;ing	leaning	1000100
ar;range	arrange	1010000
pro;ceeds	proceeds	10010000
lau;ra	laura	10010
sym;bol;ized	symbolized	1001001000
rail	rail	1000
boun;ti;ful	bountiful	100010100
per;form	perform	1001000
bus;es	buses	10010
vol;ley	volley	100100
re;sult	result	101000
grad;er	grader	100010
breed	breed	10000
ca;ri;na	carina	101010
re;hears;al	rehearsal	101000010
hap;less	hapless	1001000
wit;ness	witness	1001000
knit;ted	knitted	1000100
day;time	daytime	1001000
de;fect	defect	101000
col;let	collet	100100
re;volv;er	revolver	10100010
care;ful	careful	1000100
in;con;ven;ient	inconvenient	101001001000
en;ti;tle	entitle	1010100
re;gret;ta;bly	regrettably	10100010100
der;ma	derma	10010
ju;ror	juror	10100
alfa	alfa	1000
in;tel;li;gent	intelligent	10100101000
in;dent;ed	indented	10100010
bi;ol;o;gy	biology	1010110
dic;ta;tor;ship	dictatorship	100101001000
fu;elled	fuelled	1010000
fort	fort	1000
mar;ga;rine	margarine	100101000
un;au;dit;ed	unaudited	101010010
mem;o;rized	memorized	100110000
ro;nin	ronin	10100
rec;og;niz;ing	recognizing	10010100100
sil;va	silva	10010
com;pet;ed	competed	10010010
gum	gum	100
pique	pique	10000
un;plugged	unplugged	101000000
ear;nest	earnest	1001000
ruth;er;ford	rutherford	1000101000
cat;tle	cattle	100100
your;self	yourself	10001000
re;la;tions	relations	101010000
owe	owe	100
ta;bling	tabling	1010000
glos;sa;ry	glossary	10001010
thrush	thrush	100000
cit;y;scape	cityscape	100110000
prog	prog	1000
sub;con;trac;tor	subcontractor	1001001000100
flo;ta;tion	flotation	100101000
sheen	sheen	10000
in;terne	interne	1010000
ban;ner	banner	100100
ba;si;cal;ly	basically	101010010
pong	pong	1000
en;rolled	enrolled	10100000
col;laps;i;ble	collapsible	10010001100
cit;rate	citrate	1001000
shaw	shaw	1000
in;ter;rup;tion	interruption	101001001000
rain;wear	rainwear	10001000
gra;vy	gravy	10010
a;poth;e;car;y	apothecary	1100011001
mov;ing	moving	100100
col;ic	colic	10010
bib;li;og;ra;phy	bibliography	100101010100
ash	ash	100
caf;e;te;ri;a	cafeteria	100110101
ar;chi;vist	archivist	101001000
corn;starch	cornstarch	1000100000
tex;tile	textile	1001000
nice	nice	1000
di;a;log;ic	dialogic	10110010
cher;ubs	cherubs	1000100
re;turn;a;ble	returnable	1010001100
re;fined	refined	1010000
pal;ace	palace	100100
dras;tic	drastic	1000100
sin;glet	singlet	1001000
bul;ly	bully	10010
me;son	meson	10100
shack	shack	10000
tat;tered	tattered	10010000
tay	tay	100
score;board	scoreboard	1000010000
com;eth	cometh	100100
mid;wife	midwife	1001000
dine	dine	1000
un;der;stood	understood	1010010000
di;ag;nosed	diagnosed	101010000
pleas;ant	pleasant	10000100
re;con;nec;tion	reconnection	101001001000
flee;ing	fleeing	1000100
a;dren;a;line	adrenaline	1100011000
ex;am;in;er	examiner	10101010
pre;his;tor;ic	prehistoric	10010010010
coun;sel;lor	counsellor	1000100100
fresh;er	fresher	1000010
in;ter;li;brar;y	interlibrary	101001010001
un;grad;ed	ungraded	10100010
al;so	also	1010
a;dopt	adopt	11000
cal	cal	100
sew;er;age	sewerage	10010100
syl;van	sylvan	100100
at;tire	attire	101000
ex;pect;an;cy	expectancy	1010001010
an;cil;lar;y	ancillary	101001001
me;sa	mesa	1010
insp	insp	1000
serv;ice;a;ble	serviceable	10001001100
pe;so	peso	1010
prem;i;ere	premiere	10001100
men;tal;ly	mentally	10010010
blis;ter	blister	1000100
stat;ure	stature	1000100
bund	bund	1000
bold;ly	boldly	100010
a;lum;nus	alumnus	1100100
mar;tyr	martyr	100100
ros;in	rosin	10010
prim;i;tive	primitive	100011000
en;zy;mat;ic	enzymatic	101010010
con;ten;tious	contentious	10010010000
for;mu;lat;ing	formulating	10010100100
bur;sa;ry	bursary	1001010
ap;ple;sauce	applesauce	1010010000
stat;ics	statics	1000100
a;gen;cy	agency	110010
hence	hence	10000
xe;ni;a	xenia	10101
en;vi;rons	environs	10101000
per;ish	perish	100100
ab;stract;ed	abstracted	1010000010
bite	bite	1000
me;nor;ah	menorah	1010010
twin;ning	twinning	10001000
li;aise	liaise	101000
rig;id	rigid	10010
leaf;y	leafy	10001
so;fa	sofa	1010
con;front	confront	10010000
rub;bish	rubbish	1001000
book;case	bookcase	10001000
nous	nous	1000
mul;ti;pli;ca;tive	multiplicative	10010100101000
ex;clu;sive;ly	exclusively	10100100010
tun;dra	tundra	100100
sul;phur	sulphur	1001000
sub;si;dize	subsidize	100101000
