syllabified	notSyllabified	numeric
re;con;struc;tion	reconstruction	10100100001000
re;con;struc;tive	reconstructive	10100100001000
re;con;struct	reconstruct	10100100000
re;con;struct;ed	reconstructed	1010010000010
re;cord;a;ble	recordable	1010001100
re;cord;er	recorder	10100010
re;cord;ing	recording	101000100
re;count	recount	1010000
re;coup	recoup	101000
re;course	recourse	10100000
re;cov;er	recover	1010010
re;cov;er;a;ble	recoverable	10100101100
re;cov;er;ies	recoveries	1010010100
re;cov;er;y	recovery	10100101
re;cruit	recruit	1010000
re;cruit;er	recruiter	101000010
re;cruit;ment	recruitment	10100001000
re;cum;bent	recumbent	101001000
re;cur	recur	10100
re;cur;rence	recurrence	1010010000
re;cur;rent	recurrent	101001000
re;cur;sion	recursion	101001000
re;cur;sive	recursive	101001000
re;cy;cle	recycle	1010100
re;de;fin;ing	redefining	1010100100
re;de;fine	redefine	10101000
re;de;fined	redefined	101010000
re;de;ploy;ment	redeployment	101010001000
re;de;sign	redesign	10101000
re;de;vel;op;ment	redevelopment	1010100101000
re;deem	redeem	101000
re;deem;a;ble	redeemable	1010001100
re;deem;er	redeemer	10100010
re;deem;ing	redeeming	101000100
re;def;i;ni;tion	redefinition	101001101000
re;demp;tion	redemption	1010001000
re;des;ig;nat;ed	redesignated	101001010010
re;di;rect	redirect	10101000
re;dis;cov;er	rediscover	1010010010
re;dis;tri;bu;tion	redistribution	10100100101000
re;dis;trib;ut;ed	redistributed	1010010001010
re;dis;trib;ut;ing	redistributing	10100100010100
re;dis;trib;ute	redistribute	101001000100
re;do	redo	1010
re;done	redone	101000
re;dox	redox	10100
re;draw	redraw	101000
re;dress	redress	1010000
re;duc;ing	reducing	10100100
re;duc;tase	reductase	101001000
re;duc;tion	reduction	101001000
re;duce	reduce	101000
re;duced	reduced	1010000
re;ducer	reducer	1010000
re;dun;dan;cy	redundancy	1010010010
re;dun;dant	redundant	101001000
re;e;lec;tion	reelection	1011001000
re;en;ter	reenter	1010100
re;en;try	reentry	1010100
re;fer;ral	referral	10100100
re;fer;ring	referring	101001000
re;ferred	referred	10100000
re;fi;nanc;ing	refinancing	10101000100
re;fi;nance	refinance	101010000
re;fi;nanced	refinanced	1010100000
re;fill	refill	101000
re;fill;a;ble	refillable	1010001100
re;fin;er;ies	refineries	1010010100
re;fin;er;y	refinery	10100101
re;fin;ing	refining	10100100
re;fine	refine	101000
re;fine;ment	refinement	1010001000
re;fined	refined	1010000
re;flec;tion	reflection	1010001000
re;flec;tiv;i;ty	reflectivity	101000100110
re;flec;tive	reflective	1010001000
re;flec;tor	reflector	101000100
re;flect	reflect	1010000
re;flect;ance	reflectance	10100001000
re;flex	reflex	101000
re;flex;ive	reflexive	101000100
re;flux	reflux	101000
re;fo;cus	refocus	1010100
re;for;mu;lat;ed	reformulated	101001010010
re;form	reform	101000
re;form;er	reformer	10100010
re;formed	reformed	10100000
re;frac;tion	refraction	1010001000
re;frac;tive	refractive	1010001000
re;frac;to;ry	refractory	1010001010
re;frac;tor	refractor	101000100
re;frain	refrain	1010000
re;fresh	refresh	1010000
re;fresh;er	refresher	101000010
re;fresh;ing	refreshing	1010000100
re;fresh;ing;ly	refreshingly	101000010010
re;fresh;ment	refreshment	10100001000
re;frig;er;a;tion	refrigeration	1010001011000
re;frig;er;a;tor	refrigerator	101000101100
re;frig;er;ant	refrigerant	10100010100
re;frig;er;at;ed	refrigerated	101000101010
re;frig;er;ate	refrigerate	10100010100
re;fu;el;ing	refueling	101010100
re;fund	refund	101000
re;fund;a;ble	refundable	1010001100
re;fur;bish	refurbish	101001000
re;fus;al	refusal	1010010
re;fus;ing	refusing	10100100
re;fused	refused	1010000
re;fut;ed	refuted	1010010
re;fute	refute	101000
re;ga;li;a	regalia	1010101
re;gain	regain	101000
re;gal	regal	10100
re;gard	regard	101000
re;gard;ing	regarding	101000100
re;gard;less	regardless	1010001000
re;gat;ta	regatta	1010010
re;gen;cy	regency	1010010
re;gen;er;a;tion	regeneration	101001011000
re;gen;er;a;tive	regenerative	101001011000
re;gen;er;at;ed	regenerated	10100101010
re;gen;er;at;ing	regenerating	101001010100
re;gen;er;ate	regenerate	1010010100
re;gent	regent	101000
re;gi;na	regina	101010
re;gime	regime	101000
re;gion	region	101000
re;gion;al	regional	10100010
re;gion;al;ism	regionalism	10100010100
re;gion;al;ly	regionally	1010001010
re;gres;sion	regression	1010001000
re;gres;sive	regressive	1010001000
re;gress	regress	1010000
re;gret	regret	101000
re;gret;ta;ble	regrettable	10100010100
re;gret;ta;bly	regrettably	10100010100
re;growth	regrowth	10100000
re;ha;bil;i;ta;tion	rehabilitation	10101001101000
re;ha;bil;i;ta;tive	rehabilitative	10101001101000
re;ha;bil;i;tat;ed	rehabilitated	1010100110010
re;ha;bil;i;tate	rehabilitate	101010011000
re;hear;ing	rehearing	101000100
re;hears;al	rehearsal	101000010
re;hears;ing	rehearsing	1010000100
re;hearse	rehearse	10100000
re;hearsed	rehearsed	101000000
re;im;burse	reimburse	101010000
re;im;bursed	reimbursed	1010100000
re;in;car;na;tion	reincarnation	1010100101000
re;in;force	reinforce	101010000
re;in;force;ment	reinforcement	1010100001000
re;in;stall	reinstall	101010000
re;in;stat;ed	reinstated	1010100010
re;in;state	reinstate	101010000
re;in;state;ment	reinstatement	1010100001000
re;in;sur;ance	reinsurance	10101001000
re;in;te;gra;tion	reintegration	1010101001000
re;in;tro;duc;tion	reintroduction	10101001001000
re;in;tro;duced	reintroduced	101010010000
re;in;vent	reinvent	10101000
re;in;vest;ment	reinvestment	101010001000
re;is;sue	reissue	1010100
re;is;sued	reissued	10101000
re;it;er;ate	reiterate	101010100
re;jec;tion	rejection	101001000
re;ject	reject	101000
re;joic;ing	rejoicing	101000100
re;joice	rejoice	1010000
re;joiced	rejoiced	10100000
re;join	rejoin	101000
re;ju;ve;nat;ing	rejuvenating	101010100100
re;ju;ve;nate	rejuvenate	1010101000
re;la;tion	relation	10101000
re;la;tion;al	relational	1010100010
re;la;tion;ship	relationship	101010001000
re;la;tions	relations	101010000
re;lapse	relapse	1010000
re;lat;ed	related	1010010
re;lat;ing	relating	10100100
re;late	relate	101000
re;launch	relaunch	10100000
re;lax	relax	10100
re;lax;a;tion	relaxation	1010011000
re;lay	relay	10100
re;lay;ing	relaying	10100100
re;leas;ing	releasing	101000100
re;lease	release	1010000
re;leased	released	10100000
re;lent;less	relentless	1010001000
re;lent;less;ly	relentlessly	101000100010
re;li;a;ble	reliable	10101100
re;li;ance	reliance	10101000
re;li;ant	reliant	1010100
re;li;gion	religion	10101000
re;li;gious	religious	101010000
re;li;gious;ly	religiously	10101000010
re;lied	relied	101000
re;lief	relief	101000
re;liev;er	reliever	10100010
re;liev;ing	relieving	101000100
re;lieve	relieve	1010000
re;lieved	relieved	10100000
re;lin;quish	relinquish	1010010000
re;list	relist	101000
re;live	relive	101000
re;lo;ca;tion	relocation	1010101000
re;lo;cat;ed	relocated	101010010
re;lo;cat;ing	relocating	1010100100
re;lo;cate	relocate	10101000
re;load	reload	101000
re;luc;tance	reluctance	1010010000
re;luc;tant	reluctant	101001000
re;luc;tant;ly	reluctantly	10100100010
re;ly	rely	1010
re;ly;ing	relying	1010100
re;main	remain	101000
re;main;der	remainder	101000100
re;mains	remains	1010000
re;make	remake	101000
re;man;u;fac;tured	remanufactured	10100110010000
re;mand	remand	101000
re;mar;ried	remarried	101001000
re;mark	remark	101000
re;mark;a;ble	remarkable	1010001100
re;mas;ter	remaster	10100100
re;match	rematch	1010000
re;me;di;a;tion	remediation	10101011000
re;me;di;al	remedial	10101010
re;mem;ber	remember	10100100
re;mem;brance	remembrance	10100100000
re;mind	remind	101000
re;mis;sion	remission	101001000
re;mit	remit	10100
re;mit;tance	remittance	1010010000
re;mit;ted	remitted	10100100
re;mix	remix	10100
re;mod;el	remodel	1010010
re;mod;el;ing	remodeling	1010010100
re;mod;eled	remodeled	101001000
re;morse	remorse	1010000
re;mort;gage	remortgage	1010001000
re;mote	remote	101000
re;mote;ly	remotely	10100010
re;mov;a;ble	removable	101001100
re;mov;al	removal	1010010
re;mov;er	remover	1010010
re;mov;ing	removing	10100100
re;move	remove	101000
re;moved	removed	1010000
re;mu;ner;a;tion	remuneration	101010011000
re;nais;sance	renaissance	10100010000
re;nal	renal	10100
re;nam;ing	renaming	10100100
re;name	rename	101000
re;named	renamed	1010000
re;new	renew	10100
re;new;al	renewal	1010010
re;nin	renin	10100
re;nor;mal;i;za;tion	renormalization	101001001101000
re;nounce	renounce	10100000
re;nounced	renounced	101000000
re;nown	renown	101000
re;nowned	renowned	10100000
re;nun;ci;a;tion	renunciation	101001011000
re;o;pen	reopen	101100
re;or;der	reorder	1010100
re;or;gan;i;za;tion	reorganization	10101001101000
re;or;gan;ize	reorganize	1010100100
re;or;gan;ized	reorganized	10101001000
re;paint	repaint	1010000
re;pair	repair	101000
re;pair;er	repairer	10100010
re;pay	repay	10100
re;pay;ment	repayment	101001000
re;peal	repeal	101000
re;peat	repeat	101000
re;peat;a;bil;i;ty	repeatability	1010001100110
re;peat;a;ble	repeatable	1010001100
re;peat;ed	repeated	10100010
re;peat;ed;ly	repeatedly	1010001010
re;peat;er	repeater	10100010
re;pel	repel	10100
re;pel;lent	repellent	101001000
re;pent	repent	101000
re;pent;ance	repentance	1010001000
re;pet;i;tive	repetitive	1010011000
re;plac;ing	replacing	101000100
re;place	replace	1010000
re;place;ment	replacement	10100001000
re;placed	replaced	10100000
re;play	replay	101000
re;plen;ish	replenish	101000100
re;plete	replete	1010000
re;ply	reply	10100
re;po;si;tion	reposition	1010101000
re;port	report	101000
re;port;a;ble	reportable	1010001100
re;port;age	reportage	101000100
re;port;ed;ly	reportedly	1010001010
re;port;er	reporter	10100010
re;pos;i;tor;ies	repositories	101001100100
re;pos;i;tor;y	repository	1010011001
re;pose	repose	101000
re;post	repost	101000
re;pres;sion	repression	1010001000
re;pres;sive	repressive	1010001000
re;pres;sor	repressor	101000100
re;press	repress	1010000
re;prieve	reprieve	10100000
re;print	reprint	1010000
re;pris;al	reprisal	10100010
re;prise	reprise	1010000
re;pro	repro	10100
re;pro;duc;i;bil;i;ty	reproducibility	101001001100110
re;pro;duc;i;ble	reproducible	101001001100
re;pro;duc;ing	reproducing	10100100100
re;pro;duc;tion	reproduction	101001001000
re;pro;duc;tive	reproductive	101001001000
re;pro;duce	reproduce	101001000
re;pro;duced	reproduced	1010010000
re;proach	reproach	10100000
re;pu;di;a;tion	repudiation	10101011000
re;pub;li;ca;tion	republication	1010010101000
re;pub;li;can	republican	1010010100
re;pub;lic	republic	10100100
re;pub;lish	republish	101001000
re;pug;nant	repugnant	101001000
re;pul;sion	repulsion	101001000
re;pul;sive	repulsive	101001000
re;pur;chase	repurchase	1010010000
re;put;ed	reputed	1010010
re;quest	request	1010000
re;quir;ing	requiring	101000100
re;quire	require	1010000
re;quire;ment	requirement	10100001000
re;quired	required	10100000
re;read	reread	101000
re;run	rerun	10100
re;sale	resale	101000
re;sched;ule	reschedule	1010000100
re;sched;uled	rescheduled	10100001000
re;scind	rescind	1010000
re;scis;sion	rescission	1010001000
re;seal	reseal	101000
re;search	research	10100000
re;search;er	researcher	1010000010
re;sec;tion	resection	101001000
re;sell	resell	101000
re;sell;er	reseller	10100010
re;sell;ing	reselling	101000100
re;sem;blance	resemblance	10100100000
re;sem;ble	resemble	10100100
re;send	resend	101000
re;sent	resent	101000
re;sent;ment	resentment	1010001000
re;serv;ing	reserving	101000100
re;serve	reserve	1010000
re;served	reserved	10100000
re;set	reset	10100
re;set;ting	resetting	101001000
re;set;tle;ment	resettlement	101001001000
re;shape	reshape	1010000
re;sid;ed	resided	1010010
re;sid;ing	residing	10100100
re;sid;u;al	residual	10100110
re;side	reside	101000
re;sign	resign	101000
re;signed	resigned	10100000
re;sil;ien;cy	resiliency	1010010010
re;sil;ience	resilience	1010010000
re;sil;ient	resilient	101001000
re;sis;tiv;i;ty	resistivity	10100100110
re;sis;tive	resistive	101001000
re;sis;tor	resistor	10100100
re;sist	resist	101000
re;sist;ance	resistance	1010001000
re;sist;ant	resistant	101000100
re;sold	resold	101000
re;solv;er	resolver	10100010
re;solv;ing	resolving	101000100
re;solve	resolve	1010000
re;solved	resolved	10100000
re;sort	resort	101000
re;source	resource	10100000
re;source;ful	resourceful	10100000100
re;spec;tive	respective	1010001000
re;spec;tive;ly	respectively	101000100010
re;spect	respect	1010000
re;spect;a;ble	respectable	10100001100
re;spect;ful	respectful	1010000100
re;spect;ful;ly	respectfully	101000010010
re;spect;ing	respecting	1010000100
re;spon;si;bil;i;ty	responsibility	10100010100110
re;spon;si;ble	responsible	10100010100
re;spon;si;bly	responsibly	10100010100
re;spon;sive	responsive	1010001000
re;spon;sive;ness	responsiveness	10100010001000
re;spond	respond	1010000
re;spond;ent	respondent	1010000100
re;sponse	response	10100000
re;start	restart	1010000
re;stat;ed	restated	10100010
re;state	restate	1010000
re;state;ment	restatement	10100001000
re;stock	restock	1010000
re;stor;a;tive	restorative	10100011000
re;stor;ing	restoring	101000100
re;store	restore	1010000
re;stored	restored	10100000
re;strain	restrain	10100000
re;straint	restraint	101000000
re;stric;tion	restriction	10100001000
re;stric;tive	restrictive	10100001000
re;strict	restrict	10100000
re;strict;ed	restricted	1010000010
re;struc;tur;ing	restructuring	1010000100100
re;struc;ture	restructure	10100001000
re;struc;tured	restructured	101000010000
re;sub;mit	resubmit	10100100
re;sult	result	101000
re;sult;ant	resultant	101000100
re;sum;ing	resuming	10100100
re;sume	resume	101000
re;sumed	resumed	1010000
re;sump;tion	resumption	1010001000
re;sur;fac;ing	resurfacing	10100100100
re;sur;gence	resurgence	1010010000
re;sus;ci;ta;tion	resuscitation	1010010101000
re;tail	retail	101000
re;tail;er	retailer	10100010
re;tain	retain	101000
re;tain;er	retainer	10100010
re;take	retake	101000
re;tal;i;a;tion	retaliation	10100111000
re;tal;i;ate	retaliate	101001100
re;tar;da;tion	retardation	10100101000
re;tard	retard	101000
re;tard;ant	retardant	101000100
re;tard;ed	retarded	10100010
re;te	rete	1010
re;tell;ing	retelling	101000100
re;ten;tion	retention	101001000
re;test	retest	101000
re;think	rethink	1010000
re;think;ing	rethinking	1010000100
re;tic;u;lum	reticulum	101001100
re;tin	retin	10100
re;tir;ee	retiree	1010010
re;tir;ing	retiring	10100100
re;tire	retire	101000
re;tire;ment	retirement	1010001000
re;tired	retired	1010000
re;tort	retort	101000
re;trac;tion	retraction	1010001000
re;tract	retract	1010000
re;tract;a;ble	retractable	10100001100
re;trans;mis;sion	retransmission	10100001001000
re;trans;mit	retransmit	1010000100
re;trans;mit;ted	retransmitted	1010000100100
re;treat	retreat	1010000
re;triev;al	retrieval	101000010
re;triev;er	retriever	101000010
re;triev;ing	retrieving	1010000100
re;trieve	retrieve	10100000
re;trieved	retrieved	101000000
re;try	retry	10100
re;turn	return	101000
re;turn;a;ble	returnable	1010001100
re;type	retype	101000
re;u;ni;fi;ca;tion	reunification	1011010101000
re;u;nit;ed	reunited	10110010
re;u;nite	reunite	1011000
re;un;ion	reunion	1010100
re;us;a;ble	reusable	10101100
re;us;ing	reusing	1010100
re;use	reuse	10100
re;used	reused	101000
re;val;u;a;tion	revaluation	10100111000
re;vamp	revamp	101000
re;veal	reveal	101000
re;venge	revenge	1010000
re;ver;sal	reversal	10100100
re;ver;sion	reversion	101001000
re;vere	revere	101000
re;vered	revered	1010000
re;vers;i;ble	reversible	1010001100
re;verse	reverse	1010000
re;vert	revert	101000
re;vi;sion	revision	10101000
re;vi;sion;ist	revisionist	10101000100
re;vi;tal;i;za;tion	revitalization	10101001101000
re;vi;tal;iz;ing	revitalizing	101010010100
re;vi;tal;ize	revitalize	1010100100
re;vi;tal;ized	revitalized	10101001000
re;view	review	101000
re;vis;ing	revising	10100100
re;vis;it	revisit	1010010
re;vise	revise	101000
re;vised	revised	1010000
re;viv;al	revival	1010010
re;viv;ing	reviving	10100100
re;vive	revive	101000
re;vived	revived	1010000
re;vok;ing	revoking	10100100
re;voke	revoke	101000
re;voked	revoked	1010000
re;volt	revolt	101000
re;volt;ing	revolting	101000100
re;volv;er	revolver	10100010
re;volv;ing	revolving	101000100
re;volve	revolve	1010000
re;volved	revolved	10100000
re;vue	revue	10100
re;ward	reward	101000
re;ward;ing	rewarding	101000100
re;wind	rewind	101000
re;work	rework	101000
re;work;ing	reworking	101000100
re;writ;ing	rewriting	101000100
re;writ;ten	rewritten	101000100
re;write	rewrite	1010000
re;wrote	rewrote	1010000
re;zon;ing	rezoning	10100100
rea;son	reason	100100
rea;son;a;ble	reasonable	1001001100
rea;son;a;ble;ness	reasonableness	10010011001000
rea;son;a;bly	reasonably	1001001100
rea;son;ing	reasoning	100100100
rea;soned	reasoned	10010000
reach	reach	10000
reach;a;ble	reachable	100001100
read	read	1000
read;a;bil;i;ty	readability	10001100110
read;a;ble	readable	10001100
read;er	reader	100010
read;er;ship	readership	1000101000
read;i;ly	readily	1000110
read;i;ness	readiness	100011000
read;ing	reading	1000100
read;y	ready	10001
realm	realm	10000
ream	ream	1000
reap	reap	1000
reap;er	reaper	100010
rear	rear	1000
reb	reb	100
reb;be	rebbe	10010
reb;el	rebel	10010
rec	rec	100
rec;i;pe	recipe	100110
rec;i;proc;i;ty	reciprocity	10011000110
rec;i;ta;tion	recitation	1001101000
rec;la;ma;tion	reclamation	10010101000
rec;luse	recluse	1001000
rec;og;ni;tion	recognition	10010101000
rec;og;nis;ing	recognising	10010100100
rec;og;nise	recognise	100101000
rec;og;nised	recognised	1001010000
rec;og;niz;a;ble	recognizable	100101001100
rec;og;niz;ing	recognizing	10010100100
rec;og;nize	recognize	100101000
rec;og;nized	recognized	1001010000
rec;ol;lec;tion	recollection	100101001000
rec;ol;lect	recollect	100101000
rec;om;men;da;tion	recommendation	10010100101000
rec;om;mend	recommend	100101000
rec;on;cil;ing	reconciling	10010100100
rec;on;cile	reconcile	100101000
rec;on;ciled	reconciled	1001010000
rec;ord	record	100100
rec;re;a;tion	recreation	1001011000
rec;re;a;tion;al	recreational	100101100010
rec;re;ate	recreate	10010100
rec;tal	rectal	100100
rec;tan;gle	rectangle	100100100
rec;tan;gu;lar	rectangular	10010010100
rec;ti;fi;ca;tion	rectification	1001010101000
rec;ti;fi;er	rectifier	100101010
rec;ti;fied	rectified	100101000
rec;ti;fy	rectify	1001010
rec;to;ry	rectory	1001010
rec;tor	rector	100100
rec;tum	rectum	100100
reck;less	reckless	10001000
reck;on	reckon	100010
reck;on;ing	reckoning	100010100
rect	rect	1000
red	red	100
red;dish	reddish	1001000
red;head	redhead	1001000
red;neck	redneck	1001000
red;ness	redness	1001000
red;wood	redwood	1001000
redd	redd	1000
redd;ing	redding	1000100
rede	rede	1000
ree;bok	reebok	100100
reed	reed	1000
reed;y	reedy	10001
reef	reef	1000
reef;er	reefer	100010
reel	reel	1000
reeve	reeve	10000
ref	ref	100
ref;er;ee	referee	1001010
ref;er;en;dum	referendum	1001010100
ref;er;en;tial	referential	10010101000
ref;er;enc;ing	referencing	10010100100
ref;er;ence	reference	100101000
ref;er;enced	referenced	1001010000
ref;er;ent	referent	10010100
ref;or;ma;tion	reformation	10010101000
ref;u;gee	refugee	1001100
ref;u;ta;tion	refutation	1001101000
ref;uge	refuge	100100
ref;use	refuse	100100
refer	refer	10000
reg	reg	100
reg;gae	reggae	100100
reg;i;men	regimen	1001100
reg;i;men;tal	regimental	1001100100
reg;i;ment	regiment	10011000
reg;is;ter	register	10010100
reg;is;tered	registered	1001010000
reg;is;tra;tion	registration	100101001000
reg;is;trant	registrant	1001010000
reg;is;trar	registrar	100101000
reg;is;try	registry	10010100
reg;o	rego	1001
reg;u;la;tion	regulation	1001101000
reg;u;la;tor	regulator	100110100
reg;u;lar	regular	1001100
